hospital_id,datetime,ward,occupied_beds,staffed_beds,occupancy_rate
HHN-BIR-01,2024-01-01,Oncology Ward,0.0,17.916666666666668,0.0
HHN-BIR-01,2024-01-02,Oncology Ward,1.0,17.958333333333332,0.055555555555555504
HHN-BIR-01,2024-01-03,Oncology Ward,1.375,17.916666666666668,0.07696759259259255
HHN-BIR-01,2024-01-04,Oncology Ward,3.4166666666666665,17.791666666666668,0.1916019880174292
HHN-BIR-01,2024-01-05,Oncology Ward,6.5,17.875,0.3633748638344227
HHN-BIR-01,2024-01-06,Oncology Ward,9.875,17.875,0.5526960784313726
HHN-BIR-01,2024-01-07,Oncology Ward,10.0,17.916666666666668,0.5582788671023965
HHN-BIR-01,2024-01-08,Oncology Ward,11.375,17.75,0.6414930555555555
HHN-BIR-01,2024-01-09,Oncology Ward,13.833333333333334,17.958333333333332,0.7705610021786492
HHN-BIR-01,2024-01-10,Oncology Ward,13.583333333333334,17.708333333333332,0.7686887254901961
HHN-BIR-01,2024-01-11,Oncology Ward,13.666666666666666,17.791666666666668,0.7695738017429194
HHN-BIR-01,2024-01-12,Oncology Ward,12.916666666666666,17.875,0.7231243191721132
HHN-BIR-01,2024-01-13,Oncology Ward,10.791666666666666,17.708333333333332,0.6098345588235294
HHN-BIR-01,2024-01-14,Oncology Ward,10.0,17.625,0.5695125272331155
HHN-BIR-01,2024-01-15,Oncology Ward,13.75,17.958333333333332,0.7659313725490197
HHN-BIR-01,2024-01-16,Oncology Ward,14.083333333333334,17.875,0.7881263616557734
HHN-BIR-01,2024-01-17,Oncology Ward,15.666666666666666,17.958333333333332,0.8722766884531591
HHN-BIR-01,2024-01-18,Oncology Ward,16.833333333333332,17.833333333333332,0.9444444444444443
HHN-BIR-01,2024-01-19,Oncology Ward,16.958333333333332,17.958333333333332,0.9444444444444443
HHN-BIR-01,2024-01-20,Oncology Ward,15.625,17.708333333333332,0.8838337418300654
HHN-BIR-01,2024-01-21,Oncology Ward,15.916666666666666,17.75,0.897314133986928
HHN-BIR-01,2024-01-22,Oncology Ward,17.708333333333332,17.791666666666668,0.9953703703703703
HHN-BIR-01,2024-01-23,Oncology Ward,16.625,17.875,0.9305555555555555
HHN-BIR-01,2024-01-24,Oncology Ward,17.458333333333332,17.958333333333332,0.9722222222222222
HHN-BIR-01,2024-01-25,Oncology Ward,15.708333333333334,17.791666666666668,0.8839869281045751
HHN-BIR-01,2024-01-26,Oncology Ward,15.583333333333334,18.0,0.8657407407407408
HHN-BIR-01,2024-01-27,Oncology Ward,17.0,18.0,0.9444444444444443
HHN-BIR-01,2024-01-28,Oncology Ward,13.0,17.916666666666668,0.7253540305010894
HHN-BIR-01,2024-01-29,Oncology Ward,14.5,17.666666666666668,0.82380174291939
HHN-BIR-01,2024-01-30,Oncology Ward,17.458333333333332,17.791666666666668,0.9812091503267973
HHN-BIR-01,2024-01-31,Oncology Ward,17.916666666666668,17.916666666666668,1.0
HHN-BIR-01,2024-02-01,Oncology Ward,17.541666666666668,17.708333333333332,0.9907407407407408
HHN-BIR-01,2024-02-02,Oncology Ward,17.625,17.708333333333332,0.9953703703703703
HHN-BIR-01,2024-02-03,Oncology Ward,17.833333333333332,17.833333333333332,1.0
HHN-BIR-01,2024-02-04,Oncology Ward,16.875,17.708333333333332,0.9537037037037037
HHN-BIR-01,2024-02-05,Oncology Ward,16.458333333333332,17.958333333333332,0.9163943355119826
HHN-BIR-01,2024-02-06,Oncology Ward,16.25,17.791666666666668,0.9142156862745098
HHN-BIR-01,2024-02-07,Oncology Ward,17.666666666666668,17.916666666666668,0.9861111111111112
HHN-BIR-01,2024-02-08,Oncology Ward,17.708333333333332,17.708333333333332,1.0
HHN-BIR-01,2024-02-09,Oncology Ward,17.166666666666668,17.75,0.9673032407407408
HHN-BIR-01,2024-02-10,Oncology Ward,16.75,17.666666666666668,0.9490740740740741
HHN-BIR-01,2024-02-11,Oncology Ward,17.166666666666668,17.708333333333332,0.9699074074074074
HHN-BIR-01,2024-02-12,Oncology Ward,17.5,17.791666666666668,0.9837962962962963
HHN-BIR-01,2024-02-13,Oncology Ward,17.583333333333332,17.916666666666668,0.9814814814814815
HHN-BIR-01,2024-02-14,Oncology Ward,14.208333333333334,17.833333333333332,0.7974537037037037
HHN-BIR-01,2024-02-15,Oncology Ward,12.958333333333334,17.708333333333332,0.733677151416122
HHN-BIR-01,2024-02-16,Oncology Ward,13.208333333333334,17.875,0.7393280228758169
HHN-BIR-01,2024-02-17,Oncology Ward,11.333333333333334,17.916666666666668,0.6333912037037037
HHN-BIR-01,2024-02-18,Oncology Ward,13.291666666666666,17.708333333333332,0.7510552832244008
HHN-BIR-01,2024-02-19,Oncology Ward,14.958333333333334,17.75,0.844039351851852
HHN-BIR-01,2024-02-20,Oncology Ward,13.083333333333334,17.916666666666668,0.7303240740740741
HHN-BIR-01,2024-02-21,Oncology Ward,10.458333333333334,17.958333333333332,0.5825163398692811
HHN-BIR-01,2024-02-22,Oncology Ward,9.875,17.916666666666668,0.5515046296296297
HHN-BIR-01,2024-02-23,Oncology Ward,9.208333333333334,17.958333333333332,0.5127995642701525
HHN-BIR-01,2024-02-24,Oncology Ward,10.791666666666666,17.916666666666668,0.6027199074074074
HHN-BIR-01,2024-02-25,Oncology Ward,9.416666666666666,17.916666666666668,0.5257352941176471
HHN-BIR-01,2024-02-26,Oncology Ward,10.25,17.958333333333332,0.5708061002178649
HHN-BIR-01,2024-02-27,Oncology Ward,11.666666666666666,17.916666666666668,0.6510416666666666
HHN-BIR-01,2024-02-28,Oncology Ward,12.541666666666666,17.916666666666668,0.7004357298474946
HHN-BIR-01,2024-02-29,Oncology Ward,16.875,17.833333333333332,0.9462145969498911
HHN-BIR-01,2024-03-01,Oncology Ward,17.916666666666668,17.916666666666668,1.0
HHN-BIR-01,2024-03-02,Oncology Ward,17.958333333333332,17.958333333333332,1.0
HHN-BIR-01,2024-03-03,Oncology Ward,13.5,17.75,0.7612847222222222
HHN-BIR-01,2024-03-04,Oncology Ward,11.208333333333334,17.875,0.6273658769063181
HHN-BIR-01,2024-03-05,Oncology Ward,13.0,17.916666666666668,0.7254050925925926
HHN-BIR-01,2024-03-06,Oncology Ward,15.291666666666666,17.875,0.8560729847494554
HHN-BIR-01,2024-03-07,Oncology Ward,13.5,17.916666666666668,0.7537615740740741
HHN-BIR-01,2024-03-08,Oncology Ward,12.625,17.875,0.7064950980392157
HHN-BIR-01,2024-03-09,Oncology Ward,9.875,17.791666666666668,0.5558959694989106
HHN-BIR-01,2024-03-10,Oncology Ward,8.083333333333334,18.0,0.449074074074074
HHN-BIR-01,2024-03-11,Oncology Ward,11.125,18.0,0.6180555555555555
HHN-BIR-01,2024-03-12,Oncology Ward,12.5,18.0,0.6944444444444443
HHN-BIR-01,2024-03-13,Oncology Ward,13.0,17.916666666666668,0.7256944444444445
HHN-BIR-01,2024-03-14,Oncology Ward,14.458333333333334,18.0,0.8032407407407408
HHN-BIR-01,2024-03-15,Oncology Ward,16.583333333333332,17.75,0.9347766884531591
HHN-BIR-01,2024-03-16,Oncology Ward,17.291666666666668,17.916666666666668,0.9652777777777778
HHN-BIR-01,2024-03-17,Oncology Ward,17.875,17.875,1.0
HHN-BIR-01,2024-03-18,Oncology Ward,17.875,18.0,0.9930555555555555
HHN-BIR-01,2024-03-19,Oncology Ward,16.875,17.875,0.9444444444444443
HHN-BIR-01,2024-03-20,Oncology Ward,17.5,17.958333333333332,0.9745370370370371
HHN-BIR-01,2024-03-21,Oncology Ward,16.708333333333332,17.958333333333332,0.9305555555555555
HHN-BIR-01,2024-03-22,Oncology Ward,17.916666666666668,17.916666666666668,1.0
HHN-BIR-01,2024-03-23,Oncology Ward,17.75,17.75,1.0
HHN-BIR-01,2024-03-24,Oncology Ward,17.958333333333332,17.958333333333332,1.0
HHN-BIR-01,2024-03-25,Oncology Ward,15.708333333333334,18.0,0.8726851851851852
HHN-BIR-01,2024-03-26,Oncology Ward,14.458333333333334,17.833333333333332,0.8116319444444445
HHN-BIR-01,2024-03-27,Oncology Ward,14.083333333333334,17.791666666666668,0.79255174291939
HHN-BIR-01,2024-03-28,Oncology Ward,14.291666666666666,18.0,0.7939814814814815
HHN-BIR-01,2024-03-29,Oncology Ward,15.583333333333334,17.958333333333332,0.8679193899782135
HHN-BIR-01,2024-03-30,Oncology Ward,10.708333333333334,17.833333333333332,0.6011199618736384
HHN-BIR-01,2024-03-31,Oncology Ward,11.791666666666666,17.916666666666668,0.6582244008714596
HHN-BIR-01,2024-04-01,Oncology Ward,11.416666666666666,18.0,0.6342592592592593
HHN-BIR-01,2024-04-02,Oncology Ward,11.875,18.0,0.6597222222222222
HHN-BIR-01,2024-04-03,Oncology Ward,16.125,17.875,0.9025054466230937
HHN-BIR-01,2024-04-04,Oncology Ward,17.333333333333332,17.958333333333332,0.9652777777777778
HHN-BIR-01,2024-04-05,Oncology Ward,17.75,17.958333333333332,0.9884259259259259
HHN-BIR-01,2024-04-06,Oncology Ward,17.708333333333332,17.833333333333332,0.9930555555555555
HHN-BIR-01,2024-04-07,Oncology Ward,17.583333333333332,17.875,0.9837962962962963
HHN-BIR-01,2024-04-08,Oncology Ward,18.0,18.0,1.0
HHN-BIR-01,2024-04-09,Oncology Ward,17.958333333333332,17.958333333333332,1.0
HHN-BIR-01,2024-04-10,Oncology Ward,17.916666666666668,17.916666666666668,1.0
