hospital_id,datetime,ward,occupied_beds,staffed_beds,occupancy_rate
HHN-BIR-01,2024-01-01,Cardiology Ward,3.0833333333333335,41.833333333333336,0.07389477054111197
HHN-BIR-01,2024-01-02,Cardiology Ward,10.333333333333334,41.458333333333336,0.24862362362362356
HHN-BIR-01,2024-01-03,Cardiology Ward,17.75,41.916666666666664,0.4234623015873015
HHN-BIR-01,2024-01-04,Cardiology Ward,18.958333333333332,41.333333333333336,0.45959352209352206
HHN-BIR-01,2024-01-05,Cardiology Ward,21.5,42.0,0.511904761904762
HHN-BIR-01,2024-01-06,Cardiology Ward,20.916666666666668,41.166666666666664,0.5090435830567409
HHN-BIR-01,2024-01-07,Cardiology Ward,19.791666666666668,41.333333333333336,0.47901263575605674
HHN-BIR-01,2024-01-08,Cardiology Ward,23.333333333333332,41.708333333333336,0.5594635627530364
HHN-BIR-01,2024-01-09,Cardiology Ward,27.875,41.875,0.6657509157509157
HHN-BIR-01,2024-01-10,Cardiology Ward,27.208333333333332,41.291666666666664,0.659950897527117
HHN-BIR-01,2024-01-11,Cardiology Ward,25.583333333333332,41.5,0.6169370799706165
HHN-BIR-01,2024-01-12,Cardiology Ward,21.5,41.416666666666664,0.520302423503643
HHN-BIR-01,2024-01-13,Cardiology Ward,19.0,41.791666666666664,0.45487255799755794
HHN-BIR-01,2024-01-14,Cardiology Ward,16.958333333333332,41.708333333333336,0.4069766194766194
HHN-BIR-01,2024-01-15,Cardiology Ward,20.875,41.875,0.4987026862026862
HHN-BIR-01,2024-01-16,Cardiology Ward,25.166666666666668,41.708333333333336,0.6036485444380181
HHN-BIR-01,2024-01-17,Cardiology Ward,27.416666666666668,41.458333333333336,0.6620939367649894
HHN-BIR-01,2024-01-18,Cardiology Ward,25.625,42.0,0.6101190476190476
HHN-BIR-01,2024-01-19,Cardiology Ward,29.916666666666668,41.5,0.7216467841467842
HHN-BIR-01,2024-01-20,Cardiology Ward,27.083333333333332,41.791666666666664,0.6483701632129103
HHN-BIR-01,2024-01-21,Cardiology Ward,21.5,41.5,0.5188118642066011
HHN-BIR-01,2024-01-22,Cardiology Ward,23.833333333333332,41.875,0.5693681318681318
HHN-BIR-01,2024-01-23,Cardiology Ward,28.666666666666668,41.708333333333336,0.688317782067782
HHN-BIR-01,2024-01-24,Cardiology Ward,32.166666666666664,41.791666666666664,0.7700289575289575
HHN-BIR-01,2024-01-25,Cardiology Ward,31.833333333333332,41.5,0.7677155011237168
HHN-BIR-01,2024-01-26,Cardiology Ward,30.083333333333332,41.833333333333336,0.7192088060990499
HHN-BIR-01,2024-01-27,Cardiology Ward,23.625,41.583333333333336,0.5684445488721804
HHN-BIR-01,2024-01-28,Cardiology Ward,19.666666666666668,41.5,0.4745033495033495
HHN-BIR-01,2024-01-29,Cardiology Ward,15.541666666666666,41.375,0.3768179765130984
HHN-BIR-01,2024-01-30,Cardiology Ward,22.458333333333332,41.625,0.5406393235340604
HHN-BIR-01,2024-01-31,Cardiology Ward,26.875,41.666666666666664,0.6452067669172933
HHN-BIR-01,2024-02-01,Cardiology Ward,24.958333333333332,42.0,0.5942460317460317
HHN-BIR-01,2024-02-02,Cardiology Ward,17.791666666666668,41.666666666666664,0.4277423027423027
HHN-BIR-01,2024-02-03,Cardiology Ward,16.75,41.583333333333336,0.4031522057436691
HHN-BIR-01,2024-02-04,Cardiology Ward,18.958333333333332,41.5,0.4573790907632371
HHN-BIR-01,2024-02-05,Cardiology Ward,20.083333333333332,41.875,0.47965060007742927
HHN-BIR-01,2024-02-06,Cardiology Ward,23.083333333333332,41.5,0.5566644217960007
HHN-BIR-01,2024-02-07,Cardiology Ward,24.916666666666668,41.625,0.5994607244607245
HHN-BIR-01,2024-02-08,Cardiology Ward,25.0,42.0,0.5952380952380952
HHN-BIR-01,2024-02-09,Cardiology Ward,24.375,41.666666666666664,0.5852466360088312
HHN-BIR-01,2024-02-10,Cardiology Ward,23.666666666666668,41.5,0.5703131703131703
HHN-BIR-01,2024-02-11,Cardiology Ward,25.041666666666668,41.916666666666664,0.5975125822686799
HHN-BIR-01,2024-02-12,Cardiology Ward,30.458333333333332,41.875,0.7271062271062271
HHN-BIR-01,2024-02-13,Cardiology Ward,37.0,41.375,0.8953430323776922
HHN-BIR-01,2024-02-14,Cardiology Ward,38.166666666666664,41.291666666666664,0.925241202599996
HHN-BIR-01,2024-02-15,Cardiology Ward,30.25,41.958333333333336,0.7208914053426249
HHN-BIR-01,2024-02-16,Cardiology Ward,22.833333333333332,41.291666666666664,0.5544428356928357
HHN-BIR-01,2024-02-17,Cardiology Ward,20.416666666666668,41.625,0.4911037610050768
HHN-BIR-01,2024-02-18,Cardiology Ward,25.208333333333332,41.958333333333336,0.6008275261324042
HHN-BIR-01,2024-02-19,Cardiology Ward,22.875,41.75,0.5485509464168
HHN-BIR-01,2024-02-20,Cardiology Ward,22.5,41.708333333333336,0.5395861448493028
HHN-BIR-01,2024-02-21,Cardiology Ward,24.75,41.25,0.6013369641418421
HHN-BIR-01,2024-02-22,Cardiology Ward,25.5,41.708333333333336,0.6113344649930016
HHN-BIR-01,2024-02-23,Cardiology Ward,26.208333333333332,41.291666666666664,0.6365561990561991
HHN-BIR-01,2024-02-24,Cardiology Ward,20.291666666666668,41.541666666666664,0.4885607448107448
HHN-BIR-01,2024-02-25,Cardiology Ward,15.916666666666666,41.458333333333336,0.38474725810252125
HHN-BIR-01,2024-02-26,Cardiology Ward,17.458333333333332,41.875,0.41704822954822945
HHN-BIR-01,2024-02-27,Cardiology Ward,16.833333333333332,41.458333333333336,0.406515444015444
HHN-BIR-01,2024-02-28,Cardiology Ward,18.833333333333332,42.0,0.4484126984126984
HHN-BIR-01,2024-02-29,Cardiology Ward,25.75,41.5,0.621271059593428
HHN-BIR-01,2024-03-01,Cardiology Ward,31.708333333333332,41.666666666666664,0.7620701058201059
HHN-BIR-01,2024-03-02,Cardiology Ward,28.708333333333332,41.625,0.6903435390277495
HHN-BIR-01,2024-03-03,Cardiology Ward,28.666666666666668,41.625,0.6896943936417621
HHN-BIR-01,2024-03-04,Cardiology Ward,22.833333333333332,41.625,0.5495395807895808
HHN-BIR-01,2024-03-05,Cardiology Ward,23.541666666666668,42.0,0.560515873015873
HHN-BIR-01,2024-03-06,Cardiology Ward,23.958333333333332,41.791666666666664,0.5736037247590521
HHN-BIR-01,2024-03-07,Cardiology Ward,26.416666666666668,41.75,0.6335978835978836
HHN-BIR-01,2024-03-08,Cardiology Ward,24.916666666666668,41.708333333333336,0.5983715640727836
HHN-BIR-01,2024-03-09,Cardiology Ward,18.833333333333332,42.0,0.4484126984126984
HHN-BIR-01,2024-03-10,Cardiology Ward,15.375,41.416666666666664,0.37173860229059197
HHN-BIR-01,2024-03-11,Cardiology Ward,19.916666666666668,41.833333333333336,0.4765037593984962
HHN-BIR-01,2024-03-12,Cardiology Ward,23.333333333333332,41.708333333333336,0.5600198412698413
HHN-BIR-01,2024-03-13,Cardiology Ward,26.541666666666668,41.75,0.6362433862433863
HHN-BIR-01,2024-03-14,Cardiology Ward,24.708333333333332,41.541666666666664,0.5953267828267829
HHN-BIR-01,2024-03-15,Cardiology Ward,22.333333333333332,41.833333333333336,0.5342522974101922
HHN-BIR-01,2024-03-16,Cardiology Ward,19.958333333333332,41.833333333333336,0.47743753536436456
HHN-BIR-01,2024-03-17,Cardiology Ward,15.75,41.875,0.37622100122100116
HHN-BIR-01,2024-03-18,Cardiology Ward,16.291666666666668,41.916666666666664,0.38869047619047614
HHN-BIR-01,2024-03-19,Cardiology Ward,15.583333333333334,41.75,0.3735510651629072
HHN-BIR-01,2024-03-20,Cardiology Ward,16.708333333333332,41.541666666666664,0.402009152009152
HHN-BIR-01,2024-03-21,Cardiology Ward,24.625,41.75,0.5911044973544973
HHN-BIR-01,2024-03-22,Cardiology Ward,30.791666666666668,42.0,0.7331349206349206
HHN-BIR-01,2024-03-23,Cardiology Ward,28.333333333333332,41.708333333333336,0.6796436202686204
HHN-BIR-01,2024-03-24,Cardiology Ward,24.916666666666668,41.958333333333336,0.5938346883468835
HHN-BIR-01,2024-03-25,Cardiology Ward,22.541666666666668,41.791666666666664,0.5397897897897898
HHN-BIR-01,2024-03-26,Cardiology Ward,20.041666666666668,41.583333333333336,0.48224728487886376
HHN-BIR-01,2024-03-27,Cardiology Ward,28.375,41.625,0.6826795889295889
HHN-BIR-01,2024-03-28,Cardiology Ward,32.25,41.916666666666664,0.7693452380952381
HHN-BIR-01,2024-03-29,Cardiology Ward,24.875,41.958333333333336,0.5929152148664344
HHN-BIR-01,2024-03-30,Cardiology Ward,15.875,41.791666666666664,0.37985306735306734
HHN-BIR-01,2024-03-31,Cardiology Ward,14.458333333333334,41.833333333333336,0.34602130325814534
HHN-BIR-01,2024-04-01,Cardiology Ward,16.458333333333332,42.0,0.3918650793650793
HHN-BIR-01,2024-04-02,Cardiology Ward,18.375,42.0,0.43749999999999994
HHN-BIR-01,2024-04-03,Cardiology Ward,22.583333333333332,42.0,0.5376984126984127
HHN-BIR-01,2024-04-04,Cardiology Ward,26.833333333333332,42.0,0.638888888888889
HHN-BIR-01,2024-04-05,Cardiology Ward,25.666666666666668,41.791666666666664,0.6144879426129426
HHN-BIR-01,2024-04-06,Cardiology Ward,27.916666666666668,41.5,0.6733486702998898
HHN-BIR-01,2024-04-07,Cardiology Ward,23.708333333333332,41.208333333333336,0.5768911403539131
HHN-BIR-01,2024-04-08,Cardiology Ward,23.0,41.666666666666664,0.5516161766161766
HHN-BIR-01,2024-04-09,Cardiology Ward,19.5,41.916666666666664,0.46532738095238096
HHN-BIR-01,2024-04-10,Cardiology Ward,16.583333333333332,42.0,0.39484126984126977
HHN-BIR-01,2024-04-11,Cardiology Ward,14.833333333333334,42.0,0.3531746031746031
HHN-BIR-01,2024-04-12,Cardiology Ward,18.125,41.791666666666664,0.433768315018315
HHN-BIR-01,2024-04-13,Cardiology Ward,17.416666666666668,42.0,0.4146825396825396
HHN-BIR-01,2024-04-14,Cardiology Ward,13.5,41.541666666666664,0.32537878401966974
HHN-BIR-01,2024-04-15,Cardiology Ward,17.625,41.875,0.42063492063492064
HHN-BIR-01,2024-04-16,Cardiology Ward,23.208333333333332,42.0,0.5525793650793651
HHN-BIR-01,2024-04-17,Cardiology Ward,22.666666666666668,41.791666666666664,0.5426778083028083
HHN-BIR-01,2024-04-18,Cardiology Ward,28.375,41.916666666666664,0.6768776616337592
HHN-BIR-01,2024-04-19,Cardiology Ward,28.625,41.916666666666664,0.6828869047619047
HHN-BIR-01,2024-04-20,Cardiology Ward,28.916666666666668,41.625,0.6955764143264144
HHN-BIR-01,2024-04-21,Cardiology Ward,23.291666666666668,41.583333333333336,0.5607303732303732
HHN-BIR-01,2024-04-22,Cardiology Ward,15.833333333333334,41.75,0.3789264828738512
HHN-BIR-01,2024-04-23,Cardiology Ward,10.708333333333334,41.666666666666664,0.25715939153439155
HHN-BIR-01,2024-04-24,Cardiology Ward,15.291666666666666,41.791666666666664,0.3662089675408032
HHN-BIR-01,2024-04-25,Cardiology Ward,20.25,41.75,0.4861111111111111
HHN-BIR-01,2024-04-26,Cardiology Ward,27.916666666666668,42.0,0.6646825396825397
HHN-BIR-01,2024-04-27,Cardiology Ward,25.625,41.625,0.6167094141179507
HHN-BIR-01,2024-04-28,Cardiology Ward,18.791666666666668,42.0,0.4474206349206349
HHN-BIR-01,2024-04-29,Cardiology Ward,20.208333333333332,41.583333333333336,0.48619813422444996
HHN-BIR-01,2024-04-30,Cardiology Ward,27.458333333333332,41.583333333333336,0.6602443609022556
HHN-BIR-01,2024-05-01,Cardiology Ward,30.916666666666668,41.583333333333336,0.7439110597005333
HHN-BIR-01,2024-05-02,Cardiology Ward,34.0,41.833333333333336,0.81296992481203
HHN-BIR-01,2024-05-03,Cardiology Ward,31.958333333333332,41.625,0.7678444240944241
HHN-BIR-01,2024-05-04,Cardiology Ward,22.583333333333332,41.541666666666664,0.5447370537831064
HHN-BIR-01,2024-05-05,Cardiology Ward,17.791666666666668,41.416666666666664,0.4304503679503679
HHN-BIR-01,2024-05-06,Cardiology Ward,14.708333333333334,42.0,0.3501984126984126
HHN-BIR-01,2024-05-07,Cardiology Ward,17.541666666666668,41.666666666666664,0.4213789682539682
HHN-BIR-01,2024-05-08,Cardiology Ward,20.666666666666668,41.958333333333336,0.492595818815331
HHN-BIR-01,2024-05-09,Cardiology Ward,21.333333333333332,42.0,0.5079365079365079
HHN-BIR-01,2024-05-10,Cardiology Ward,18.333333333333332,41.916666666666664,0.4374007936507936
HHN-BIR-01,2024-05-11,Cardiology Ward,16.083333333333332,42.0,0.3829365079365079
HHN-BIR-01,2024-05-12,Cardiology Ward,14.625,41.75,0.3508597883597883
HHN-BIR-01,2024-05-13,Cardiology Ward,17.041666666666668,41.583333333333336,0.4104461604461604
HHN-BIR-01,2024-05-14,Cardiology Ward,20.833333333333332,42.0,0.49603174603174605
HHN-BIR-01,2024-05-15,Cardiology Ward,21.041666666666668,41.791666666666664,0.5037492104244351
HHN-BIR-01,2024-05-16,Cardiology Ward,21.083333333333332,42.0,0.501984126984127
HHN-BIR-01,2024-05-17,Cardiology Ward,21.333333333333332,42.0,0.5079365079365079
HHN-BIR-01,2024-05-18,Cardiology Ward,17.958333333333332,41.791666666666664,0.4302606177606177
HHN-BIR-01,2024-05-19,Cardiology Ward,18.708333333333332,41.375,0.45282382946856625
HHN-BIR-01,2024-05-20,Cardiology Ward,22.833333333333332,41.958333333333336,0.5441347270615563
HHN-BIR-01,2024-05-21,Cardiology Ward,26.625,42.0,0.6339285714285714
HHN-BIR-01,2024-05-22,Cardiology Ward,24.916666666666668,42.0,0.5932539682539683
HHN-BIR-01,2024-05-23,Cardiology Ward,20.583333333333332,41.75,0.49300781366330143
HHN-BIR-01,2024-05-24,Cardiology Ward,25.375,42.0,0.6041666666666666
HHN-BIR-01,2024-05-25,Cardiology Ward,26.708333333333332,41.291666666666664,0.64753146003146
HHN-BIR-01,2024-05-26,Cardiology Ward,23.916666666666668,41.666666666666664,0.5743593868593869
HHN-BIR-01,2024-05-27,Cardiology Ward,22.125,41.833333333333336,0.5290831244778613
HHN-BIR-01,2024-05-28,Cardiology Ward,20.291666666666668,41.791666666666664,0.4860842985842986
HHN-BIR-01,2024-05-29,Cardiology Ward,21.083333333333332,41.458333333333336,0.5091106143737723
HHN-BIR-01,2024-05-30,Cardiology Ward,22.416666666666668,42.0,0.5337301587301587
HHN-BIR-01,2024-05-31,Cardiology Ward,25.208333333333332,42.0,0.6001984126984127
HHN-BIR-01,2024-06-01,Cardiology Ward,26.333333333333332,41.708333333333336,0.6316807007355788
HHN-BIR-01,2024-06-02,Cardiology Ward,23.625,42.0,0.5625
HHN-BIR-01,2024-06-03,Cardiology Ward,22.291666666666668,41.375,0.5395426332926333
HHN-BIR-01,2024-06-04,Cardiology Ward,24.583333333333332,41.75,0.5890638053467001
HHN-BIR-01,2024-06-05,Cardiology Ward,27.333333333333332,42.0,0.6507936507936508
HHN-BIR-01,2024-06-06,Cardiology Ward,23.875,41.875,0.5702235772357723
