hospital_id,datetime,ward,occupied_beds,staffed_beds,occupancy_rate
HHN-BIR-01,2024-01-01,General Medicine Ward A,0.4583333333333333,15.833333333333334,0.02901785714285714
HHN-BIR-01,2024-01-02,General Medicine Ward A,2.8333333333333335,15.916666666666666,0.17777777777777778
HHN-BIR-01,2024-01-03,General Medicine Ward A,6.625,15.916666666666666,0.4157986111111111
HHN-BIR-01,2024-01-04,General Medicine Ward A,9.833333333333334,15.916666666666666,0.6183035714285714
HHN-BIR-01,2024-01-05,General Medicine Ward A,13.541666666666666,15.958333333333334,0.8486111111111111
HHN-BIR-01,2024-01-06,General Medicine Ward A,14.375,15.791666666666666,0.9110863095238094
HHN-BIR-01,2024-01-07,General Medicine Ward A,15.666666666666666,15.75,0.9947916666666666
HHN-BIR-01,2024-01-08,General Medicine Ward A,15.0,15.791666666666666,0.9505208333333334
HHN-BIR-01,2024-01-09,General Medicine Ward A,15.791666666666666,15.791666666666666,1.0
HHN-BIR-01,2024-01-10,General Medicine Ward A,15.708333333333334,15.916666666666666,0.9869791666666666
HHN-BIR-01,2024-01-11,General Medicine Ward A,15.416666666666666,15.875,0.9713541666666666
HHN-BIR-01,2024-01-12,General Medicine Ward A,15.875,15.916666666666666,0.9973958333333334
HHN-BIR-01,2024-01-13,General Medicine Ward A,14.708333333333334,15.916666666666666,0.9244791666666666
HHN-BIR-01,2024-01-14,General Medicine Ward A,13.666666666666666,15.75,0.8689236111111112
HHN-BIR-01,2024-01-15,General Medicine Ward A,16.0,15.916666666666666,1.0
HHN-BIR-01,2024-01-16,General Medicine Ward A,15.958333333333334,15.958333333333334,1.0
HHN-BIR-01,2024-01-17,General Medicine Ward A,15.875,15.875,1.0
HHN-BIR-01,2024-01-18,General Medicine Ward A,15.875,15.875,1.0
HHN-BIR-01,2024-01-19,General Medicine Ward A,15.958333333333334,15.958333333333334,1.0
HHN-BIR-01,2024-01-20,General Medicine Ward A,15.625,15.708333333333334,0.9947916666666666
HHN-BIR-01,2024-01-21,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-01-22,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-01-23,General Medicine Ward A,15.875,15.875,1.0
HHN-BIR-01,2024-01-24,General Medicine Ward A,15.75,15.75,1.0
HHN-BIR-01,2024-01-25,General Medicine Ward A,15.166666666666666,15.791666666666666,0.9609375
HHN-BIR-01,2024-01-26,General Medicine Ward A,13.25,15.666666666666666,0.8476934523809524
HHN-BIR-01,2024-01-27,General Medicine Ward A,13.375,15.916666666666666,0.8404513888888889
HHN-BIR-01,2024-01-28,General Medicine Ward A,14.125,15.625,0.9055307539682539
HHN-BIR-01,2024-01-29,General Medicine Ward A,15.791666666666666,15.791666666666666,1.0
HHN-BIR-01,2024-01-30,General Medicine Ward A,15.833333333333334,16.0,0.9895833333333334
HHN-BIR-01,2024-01-31,General Medicine Ward A,15.833333333333334,15.833333333333334,1.0
HHN-BIR-01,2024-02-01,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-02-02,General Medicine Ward A,15.875,15.875,1.0
HHN-BIR-01,2024-02-03,General Medicine Ward A,15.875,15.875,1.0
HHN-BIR-01,2024-02-04,General Medicine Ward A,15.625,15.625,1.0
HHN-BIR-01,2024-02-05,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-02-06,General Medicine Ward A,15.875,15.875,1.0
HHN-BIR-01,2024-02-07,General Medicine Ward A,15.416666666666666,15.75,0.9791666666666666
HHN-BIR-01,2024-02-08,General Medicine Ward A,15.875,15.875,1.0
HHN-BIR-01,2024-02-09,General Medicine Ward A,15.291666666666666,15.833333333333334,0.9661458333333334
HHN-BIR-01,2024-02-10,General Medicine Ward A,14.666666666666666,15.75,0.9319444444444445
HHN-BIR-01,2024-02-11,General Medicine Ward A,15.666666666666666,15.666666666666666,1.0
HHN-BIR-01,2024-02-12,General Medicine Ward A,15.958333333333334,15.958333333333334,1.0
HHN-BIR-01,2024-02-13,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-02-14,General Medicine Ward A,15.958333333333334,15.958333333333334,1.0
HHN-BIR-01,2024-02-15,General Medicine Ward A,15.75,15.75,1.0
HHN-BIR-01,2024-02-16,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-02-17,General Medicine Ward A,15.75,15.75,1.0
HHN-BIR-01,2024-02-18,General Medicine Ward A,13.166666666666666,15.875,0.8300099206349206
HHN-BIR-01,2024-02-19,General Medicine Ward A,14.5,15.875,0.9140625
HHN-BIR-01,2024-02-20,General Medicine Ward A,11.541666666666666,15.958333333333334,0.7234375000000001
HHN-BIR-01,2024-02-21,General Medicine Ward A,14.708333333333334,15.833333333333334,0.9296875
HHN-BIR-01,2024-02-22,General Medicine Ward A,15.958333333333334,15.958333333333334,1.0
HHN-BIR-01,2024-02-23,General Medicine Ward A,15.958333333333334,15.958333333333334,1.0
HHN-BIR-01,2024-02-24,General Medicine Ward A,15.666666666666666,15.666666666666666,1.0
HHN-BIR-01,2024-02-25,General Medicine Ward A,15.875,15.875,1.0
HHN-BIR-01,2024-02-26,General Medicine Ward A,15.625,15.875,0.984375
HHN-BIR-01,2024-02-27,General Medicine Ward A,15.166666666666666,15.791666666666666,0.9605654761904762
HHN-BIR-01,2024-02-28,General Medicine Ward A,15.833333333333334,15.833333333333334,1.0
HHN-BIR-01,2024-02-29,General Medicine Ward A,15.875,15.875,1.0
HHN-BIR-01,2024-03-01,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-03-02,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-03-03,General Medicine Ward A,15.875,15.875,1.0
HHN-BIR-01,2024-03-04,General Medicine Ward A,14.833333333333334,15.916666666666666,0.9322916666666666
HHN-BIR-01,2024-03-05,General Medicine Ward A,11.708333333333334,16.0,0.7317708333333334
HHN-BIR-01,2024-03-06,General Medicine Ward A,14.416666666666666,15.916666666666666,0.90625
HHN-BIR-01,2024-03-07,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-03-08,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-03-09,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-03-10,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-03-11,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-03-12,General Medicine Ward A,15.833333333333334,15.833333333333334,1.0
HHN-BIR-01,2024-03-13,General Medicine Ward A,16.0,16.0,1.0
HHN-BIR-01,2024-03-14,General Medicine Ward A,15.25,15.833333333333334,0.9635416666666666
HHN-BIR-01,2024-03-15,General Medicine Ward A,15.0,15.958333333333334,0.9401041666666666
HHN-BIR-01,2024-03-16,General Medicine Ward A,15.791666666666666,15.875,0.9947916666666666
HHN-BIR-01,2024-03-17,General Medicine Ward A,15.5,15.708333333333334,0.9869791666666666
HHN-BIR-01,2024-03-18,General Medicine Ward A,15.958333333333334,15.958333333333334,1.0
HHN-BIR-01,2024-03-19,General Medicine Ward A,14.916666666666666,15.916666666666666,0.9373263888888889
HHN-BIR-01,2024-03-20,General Medicine Ward A,12.583333333333334,16.0,0.7864583333333334
HHN-BIR-01,2024-03-21,General Medicine Ward A,11.75,16.0,0.734375
HHN-BIR-01,2024-03-22,General Medicine Ward A,13.833333333333334,16.0,0.8645833333333334
HHN-BIR-01,2024-03-23,General Medicine Ward A,12.541666666666666,15.958333333333334,0.7859375000000001
HHN-BIR-01,2024-03-24,General Medicine Ward A,14.5,15.583333333333334,0.9322916666666666
HHN-BIR-01,2024-03-25,General Medicine Ward A,15.375,15.916666666666666,0.9661458333333334
HHN-BIR-01,2024-03-26,General Medicine Ward A,15.958333333333334,15.958333333333334,1.0
HHN-BIR-01,2024-03-27,General Medicine Ward A,15.791666666666666,15.791666666666666,1.0
HHN-BIR-01,2024-03-28,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-03-29,General Medicine Ward A,16.0,16.0,1.0
HHN-BIR-01,2024-03-30,General Medicine Ward A,15.75,15.75,1.0
HHN-BIR-01,2024-03-31,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-04-01,General Medicine Ward A,15.75,15.75,1.0
HHN-BIR-01,2024-04-02,General Medicine Ward A,16.0,16.0,1.0
HHN-BIR-01,2024-04-03,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-04-04,General Medicine Ward A,16.0,16.0,1.0
HHN-BIR-01,2024-04-05,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-04-06,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
HHN-BIR-01,2024-04-07,General Medicine Ward A,16.0,16.0,1.0
HHN-BIR-01,2024-04-08,General Medicine Ward A,15.75,15.833333333333334,0.9947916666666666
HHN-BIR-01,2024-04-09,General Medicine Ward A,15.0,15.833333333333334,0.9479166666666666
HHN-BIR-01,2024-04-10,General Medicine Ward A,12.458333333333334,15.875,0.7860863095238094
HHN-BIR-01,2024-04-11,General Medicine Ward A,10.5,15.916666666666666,0.6597222222222222
HHN-BIR-01,2024-04-12,General Medicine Ward A,10.916666666666666,16.0,0.6822916666666666
HHN-BIR-01,2024-04-13,General Medicine Ward A,14.75,15.833333333333334,0.9322916666666666
HHN-BIR-01,2024-04-14,General Medicine Ward A,12.833333333333334,15.958333333333334,0.8039930555555556
HHN-BIR-01,2024-04-15,General Medicine Ward A,10.833333333333334,15.916666666666666,0.6815476190476191
HHN-BIR-01,2024-04-16,General Medicine Ward A,10.5,15.916666666666666,0.659970238095238
HHN-BIR-01,2024-04-17,General Medicine Ward A,11.208333333333334,15.916666666666666,0.7049851190476191
HHN-BIR-01,2024-04-18,General Medicine Ward A,12.625,15.916666666666666,0.7935267857142857
HHN-BIR-01,2024-04-19,General Medicine Ward A,11.375,16.0,0.7109375
HHN-BIR-01,2024-04-20,General Medicine Ward A,10.416666666666666,15.875,0.6570684523809524
HHN-BIR-01,2024-04-21,General Medicine Ward A,9.875,15.833333333333334,0.6246279761904762
HHN-BIR-01,2024-04-22,General Medicine Ward A,10.583333333333334,16.0,0.6614583333333334
HHN-BIR-01,2024-04-23,General Medicine Ward A,11.75,16.0,0.734375
HHN-BIR-01,2024-04-24,General Medicine Ward A,13.958333333333334,15.916666666666666,0.8774305555555556
HHN-BIR-01,2024-04-25,General Medicine Ward A,12.166666666666666,15.958333333333334,0.7626736111111111
HHN-BIR-01,2024-04-26,General Medicine Ward A,12.583333333333334,15.916666666666666,0.7905505952380952
HHN-BIR-01,2024-04-27,General Medicine Ward A,14.5,15.875,0.9133432539682539
HHN-BIR-01,2024-04-28,General Medicine Ward A,15.833333333333334,15.833333333333334,1.0
HHN-BIR-01,2024-04-29,General Medicine Ward A,15.958333333333334,15.958333333333334,1.0
HHN-BIR-01,2024-04-30,General Medicine Ward A,15.833333333333334,15.833333333333334,1.0
HHN-BIR-01,2024-05-01,General Medicine Ward A,15.875,15.875,1.0
HHN-BIR-01,2024-05-02,General Medicine Ward A,15.166666666666666,15.916666666666666,0.953125
HHN-BIR-01,2024-05-03,General Medicine Ward A,15.958333333333334,15.958333333333334,1.0
HHN-BIR-01,2024-05-04,General Medicine Ward A,15.875,15.875,1.0
HHN-BIR-01,2024-05-05,General Medicine Ward A,15.833333333333334,15.833333333333334,1.0
HHN-BIR-01,2024-05-06,General Medicine Ward A,16.0,16.0,1.0
HHN-BIR-01,2024-05-07,General Medicine Ward A,15.916666666666666,15.916666666666666,1.0
